date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:13:54	4105/4105	---MCZ	200	added ('OK')	text/css	etag:W/%221009-5c1f9a3fe2b7e-gzip%22	https://preview.colorlib.com/theme/alime/css/magnific-popup.css	C:/Users/hp/Desktop/3/3/preview.colorlib.com/theme/alime/css/magnific-popup.css	(from https://preview.colorlib.com/theme/alime/style.css)
13:13:54	1296/1296	---MCZ	200	added ('OK')	text/css	etag:W/%22510-5c1f9a3fe2b7e-gzip%22	https://preview.colorlib.com/theme/alime/css/font-awesome.min.css	C:/Users/hp/Desktop/3/3/preview.colorlib.com/theme/alime/css/font-awesome.min.css	(from https://preview.colorlib.com/theme/alime/style.css)
13:13:54	16465/16465	---MCZ	200	added ('OK')	text/css	etag:W/%224051-5828f049ebf40-gzip%22	https://preview.colorlib.com/theme/alime/css/default-assets/themify-icons.css	C:/Users/hp/Desktop/3/3/preview.colorlib.com/theme/alime/css/default-assets/themify-icons.css	(from https://preview.colorlib.com/theme/alime/style.css)
13:13:54	1096/1096	---MCZ	200	added ('OK')	text/css	etag:W/%22448-5c1f9a3fe2b7e-gzip%22	https://preview.colorlib.com/theme/alime/css/style.css	C:/Users/hp/Desktop/3/3/preview.colorlib.com/theme/alime/css/style.css	(from https://preview.colorlib.com/theme/alime/style.css)
13:13:55	36050/36050	---MCZ	200	added ('OK')	text/css	etag:W/%220%22	https://preview.colorlib.com/theme/alime/A.style.css.pagespeed.cf.0VivtDGN1d.css	C:/Users/hp/Desktop/3/3/preview.colorlib.com/theme/alime/A.style.css.pagespeed.cf.0VivtDGN1d.css	(from https://preview.colorlib.com/theme/alime/index.html)
13:13:55	511/511	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://preview.colorlib.com/theme/alime/img/core-img/xlogo2.png.pagespeed.ic.Cog7rKCyEa.png	C:/Users/hp/Desktop/3/3/preview.colorlib.com/theme/alime/img/core-img/xlogo2.png.pagespeed.ic.Cog7rKCyEa.png	(from https://preview.colorlib.com/theme/alime/index.html)
13:13:55	177058/177058	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Feb%202019%2012:45:09%20GMT	https://preview.colorlib.com/theme/alime/img/bg-img/x38.jpg.pagespeed.ic.iei-le2mzD.jpg	C:/Users/hp/Desktop/3/3/preview.colorlib.com/theme/alime/img/bg-img/x38.jpg.pagespeed.ic.iei-le2mzD.jpg	(from https://preview.colorlib.com/theme/alime/about.html)
13:13:55	31604/31604	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Feb%202019%2012:43:41%20GMT	https://preview.colorlib.com/theme/alime/img/bg-img/x17.jpg.pagespeed.ic.rJ1it1yDI6.jpg	C:/Users/hp/Desktop/3/3/preview.colorlib.com/theme/alime/img/bg-img/x17.jpg.pagespeed.ic.rJ1it1yDI6.jpg	(from https://preview.colorlib.com/theme/alime/about.html)
13:13:56	9528/9528	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/alime/img/bg-img/x19.jpg.pagespeed.ic.3a_Pz2UTsD.jpg	C:/Users/hp/Desktop/3/3/preview.colorlib.com/theme/alime/img/bg-img/x19.jpg.pagespeed.ic.3a_Pz2UTsD.jpg	(from https://preview.colorlib.com/theme/alime/about.html)
13:13:56	8371/8371	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/alime/img/bg-img/x20.jpg.pagespeed.ic.3Rmp-Ap_3G.jpg	C:/Users/hp/Desktop/3/3/preview.colorlib.com/theme/alime/img/bg-img/x20.jpg.pagespeed.ic.3Rmp-Ap_3G.jpg	(from https://preview.colorlib.com/theme/alime/about.html)
